Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
SolTransfer,4eAQKLLt9q4WXGDC5A11RL6y39me1Zs4Zf92UPx9sRNHxRJAggjhTN4QKMzdZLQPCDRgXDsPNdtEd65pvd81rmUy,1710854654,2024-03-19T13:24:14,0.000025,,,,,,,Solana,SOL,F89uVqiYt6vRweNNhXVMzpBPr4QAgCPQQomuiYkQLp3o,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,4JYFKhA4t58F344rVrkRAaUvVsVaERBw5H7xYDhrBMRCwoL7R4erHVwcAUCrQ9EqqTtPKcCVPUdC3ZQE775JrwSG,1710854372,2024-03-19T13:19:32,0.000005,,,,,,,Solana,SOL,GFrrGQAWHpYE1pqvfGeR9F4gKkjSWftgp1VS2xeRpDVu,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3YkKyRUKX1eEyeuSMFntSp4xpTQF1e1kt6bs41m78v7Ni1nLMc1DQJv55FgjM3qMAUpdUaEbaYSnSttXPCYEGhr6,1710854091,2024-03-19T13:14:51,0.000054,,,,,,,Solana,SOL,21h9z1XEQpbbUehNgUCkgQ91LcrzzWkbYnQyfgv3uRZo,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.04
SolTransfer,31wy4aLGxx46iX3KeeskNE8fCpU5HnGEwwJujHpwMuFVxt2RY89x6WRGoiZdeYXvzVyUGam1cS6aPeYMF68uZVPy,1710854028,2024-03-19T13:13:48,0.000025,,,,,,,Solana,SOL,6No6Q67E2JEzPfcCJwBYR5xYcQtxJus8187mCVCAN3EX,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4E9Z2ozNbWvtAFeNue97ff45VkQLmfB227LanBcCqcdhJjDJg2TaJumnu5XvDF54y9anvpt51zsCe33YkFygHGup,1710853942,2024-03-19T13:12:22,0.000025,,,,,,,Solana,SOL,3vkJQentxU1e9sPUig8PeT9TF9xVLHEWHqCFRyXSU1r5,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5ydHBTUyTkfE2mx9veneahyqKPUqkEPMgNzFQkzCxHC7gGr5DqAZ2SdyFEdmXNu3fERjsAn9wXDp155DsscnZ1J3,1710853822,2024-03-19T13:10:22,0.000025,,,,,,,Solana,SOL,BXoFjAoETN5nSUozwm24gvdZsGPMNr7urRAjzZPMvPgU,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.01
SolTransfer,3qeGkri3wkgdVQf9NrbAoSX4kSDNsBtcvP6GJQSfXYYRgUqwv9Ybf2qt6LjhYZACPQfWMey1Pz6nxzn9K7LaHpx4,1710853687,2024-03-19T13:08:07,0.000005,,,,,,,Solana,SOL,64tBJDBAa5Gt9oNAy4oBrPy1apJJ7avEqEur4JE95q15,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5WRTF8uTkRKUHeLLCC7z9jC5gE2HDYn9P5TXvDcYnRi6rpcAYu6TvuznBp1FZHWhy9zMwDrtgU29kvrCfF6AufFz,1710853441,2024-03-19T13:04:01,0.000025,,,,,,,Solana,SOL,227gS6K2vL5yL1Q7g6PwTLaB2A7R6uzbiY59Br71AVwB,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.01
SolTransfer,2BS93ZwRcPQUSzopuPBT5pXurMT3ZABxsjF8nNCccVGTyyVAym5fJGMsfXwnS2q5E5zsNPrAfqxoE1JKq1TEBpWw,1710853045,2024-03-19T12:57:25,0.000054,,,,,,,Solana,SOL,2u6BE4RJ3Neyj1eiY2HP5xfBqNnFwnJvKpku29wR8ik9,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,24VvW3Q1VukqKn5v2bzVB9eSNHx1PTaW9ch8zsK5gvUDdwfQKpMwJCxu1SpP8jwE973ksAkuR48ptY5HTZrAhd7k,1710852662,2024-03-19T12:51:02,0.000025,,,,,,,Solana,SOL,E8L2CQYBvGWzn9mVc9toS7pYisdK21hM7fCGrhiSWp6g,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4MntRA6WHqFc3MGptXH3g4FoYMYyARyHNt6GbdZ1BCZMos1TsZGUBKDMfUsmcpDNjVzQ1orDdxidjbrxYjBZcboP,1710852223,2024-03-19T12:43:43,0.000005,,,,,,,Solana,SOL,BMDL9kmj2baauUsoZqX7n1TzFBdR9wZYFDe4zXUqfVgM,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.01
SolTransfer,2facwHpVS67hXEfMB3RVyGpq873qunnY9oFznGBXTuBEa5MVLDjmdZxmaAQdXtTdvR1trreYmTcfwJvYCdr7wJte,1710852219,2024-03-19T12:43:39,0.000025,,,,,,,Solana,SOL,449jbv7aPFhUYke6SuWbbGDkagxRoaQ6ddzDdD7MrNXy,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,x44hFGJCkd4v5R2xCsAxzW7nJnHpMv6hqgvSANsR3yPM72Crg4ytfAcPvop9mJ7SRvwtTADa3gLFf59pzkaEDad,1710852121,2024-03-19T12:42:01,0.000005,,,,,,,Solana,SOL,Ew1s4EofTTCZ9XPTUyQA38TRWsJdXR8nB44rvTDLtBq8,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.36268928
SolTransfer,AuKM5rK9B6pPtF5AemedsLae35Ju5Xm6kBj5sQYoaffPaxGFUSz6KpEuR5KtwRXUBxks3muBXypzuFanjHHjE3x,1710851265,2024-03-19T12:27:45,0.000005,,,,,,,Solana,SOL,HLU22tFd9WTSUuwkR2Y6UQk9GQJJhB7Z6BufvJBBx6Z8,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,41nZX5iuvgCYmtdWPKTQ5L9rZdDX5u4LQ5ib7sRCUeC5SXJWLoN914eCMgUZaHm2uSB7KL66bC1kyF1UDBStARz5,1710850682,2024-03-19T12:18:02,0.000054,,,,,,,Solana,SOL,92w1ee17Y7SQktjSCeywGGsCPvwtotiZJpiq5EfMz5c1,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2.22
SolTransfer,ucWPkkCJWadFdToqD4wZEEEHJW7pAVazjVtm5oV9Tfafo6Vtmfmt51RZ8nvURUcnzD2yLvv1A2AdBKhuSxxcJqv,1710850574,2024-03-19T12:16:14,0.000005,,,,,,,Solana,SOL,CmcjMrkaUXDE1zje2icxanQcCNrRaUNJM1ac4C3usniJ,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4SvrjQNotBS4qSN8R6PW8doyVbQFyKLYSUn9tGm9neTxfqiSxT7hhoUeJPXu3skeShhAtxFzGe4wEAPJF3nmW8Pp,1710850427,2024-03-19T12:13:47,0.000025,,,,,,,Solana,SOL,H9BHPb3w9nd1xoqm9z7sDcRM6XfR4fVkSuD3Bft8qsHE,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,44
SolTransfer,3MKGrifdFnbdCufFtaaPs8McwTtS3UNw15MG373feq96siFqeDzoqtDmy3p4yfaKHNWpFwQXJ4ymmqJP5Rpx3LAj,1710850332,2024-03-19T12:12:12,0.000025,,,,,,,Solana,SOL,CawW9UV5FGTuSJ7VU8ihecW8BhnMaS3vzgAmEuUuYePg,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,2JUBnp8nWZ1nD3joJdQcKB7FPuvwDU2oFnWG9dEs1zzupt471LYcdyDDxXzu9ZzWWgzhYpYfY11H6dKwekm3nW17,1710849674,2024-03-19T12:01:14,0.000054,,,,,,,Solana,SOL,13KbQcdM4AeFzVdnwLz1g5aTiuM7rZVRQVv2BKUWeirj,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,11
SolTransfer,2Fm9opYadUfzVw9s3C3ejSbQXot6nQx5BA8KPqYFRuUu9C7NNPhH9CjhcvEmQTrSBHdPNdQWEV7944JWFRkSiQ9c,1710849568,2024-03-19T11:59:28,0.000025,,,,,,,Solana,SOL,H3PCJtyM4NCnyguxCHwXi8kAA8KGPEuZuyxkTLoij1h6,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.103351594
SolTransfer,3bfu6u8kVQRuWS72pLhujQZMeeSXeXptyRHpV9aMbi6uSimnE2TVpM6M8TWL2bgBK2NBrr7gP6tMKWNBuWbdiUYJ,1710849514,2024-03-19T11:58:34,0.000025,,,,,,,Solana,SOL,BeZsmX2CdMTtYCKkACkyL2DapSa97svAoJLZZ91iNXXv,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.0001
SolTransfer,5Z8jb5bVgp2yY388uYaLLJ7xe4dvMof9nDebrq1gV3oWcVFrt32BJUZ3GZY9tA42TCwv634VBSisRuCF6shn7wjn,1710849508,2024-03-19T11:58:28,0.000025,,,,,,,Solana,SOL,3pATrwW6yQfM6nBX1oEBSJCAcnffJB5iFgt6xDtwps1J,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,62X35YNoFVpTs3KV42irYuiHvXSY5M6P1Eaib9ZZcgHG64MADQYjo1jSkjdqAbQRbrDdMuTRJF89DARpXSszT6Yf,1710849444,2024-03-19T11:57:24,0.000025,,,,,,,Solana,SOL,H3PCJtyM4NCnyguxCHwXi8kAA8KGPEuZuyxkTLoij1h6,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.3
SolTransfer,LcXeBGMXcEtipc78BmQsmLJirnFdSPDX6oEwjtmr9VMVJU2U4gZXdVkjh58GWLvoF5SfnSVDrQEDeWizgKf4PMP,1710849305,2024-03-19T11:55:05,0.000025,,,,,,,Solana,SOL,GMeJrtE5WHGN2uCUDinKe1bnLQqyZ8R3T7F87en7fnuV,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.001
SolTransfer,h27jYZnYHDGG35S77fyCZ9D5uKyWy5RB14htSE1KTCYRMmrmmuHoN3DbJTqRWj71PZZQjrdjMEwQjJVB4eXQSUD,1710849064,2024-03-19T11:51:04,0.000025,,,,,,,Solana,SOL,UUQDyocFoN4tpBTp2gAWVBQ9X1tjG49Vdu6xcTu6xQv,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,3
SolTransfer,5vU95aZWYpYBbeDCbqTdCxpof4bfCVTFFCaaZUz5nVnwy4diA2v5zNcTEEBEUBD3G7SyZ17gaEoKmGgaZk2AY9vS,1710848974,2024-03-19T11:49:34,0.000005,,,,,,,Solana,SOL,EYxEjk2Xj6sjG6UEcWZJBg74yk7MYLXnZrrtRkVNrsGf,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,6
SolTransfer,2eayLzX2NJAgHAta5mrkdBnVN4HiVpQZNhrYKB7ek9jWfZGMaEsj4DvNPB37ZjNx3SNaTBnnULwEphAHCucwk9e9,1710848779,2024-03-19T11:46:19,0.000025,,,,,,,Solana,SOL,F73vBKxj2whJkbDrcP1kg34ma34pLKk3nLj5c3mfyxMa,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3wttvx1avAvS3Wnfit9vWrBJeQ5yPPpfocCo6iLQoxQewn9JJeuPX956HZNDSnx6XAGeZMRugxWKzGkKkq1LAGuA,1710848450,2024-03-19T11:40:50,0.000025,,,,,,,Solana,SOL,FVqsq5LxQsNVZiXCVJaYoJS19CM1ygtDSeW1K2ivD68r,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,26.432
SolTransfer,2tqPY99k1oufrce2WT4uxQjVhSvJeSMAQ1Wn2GyqZ4u6BoNHcu7DsKgAsMdB4HSme6bKhq8aWmTAqBReRznkQdiD,1710848280,2024-03-19T11:38:00,0.000005,,,,,,,Solana,SOL,hmBdnhBskNnYJc5Eyk6XZW5KqM96GyJppSFF6uyujEA,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.01
SolTransfer,u92KBoRysA9FBBi4V5V3sySdc8i16xWYYM3m6mLbi1A2YyCVp86nK5VPm78RHDhEQ5yutviguiQMRHPqvAF1NZF,1710848138,2024-03-19T11:35:38,0.000025,,,,,,,Solana,SOL,GNbuZmzhwBubAQwWVU5TMSco2LytibwkS43tCPJyijVp,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3PMeM4FZ9jkmZXzQbcPsmJTDrh7qrFkkwdo2UbfusswKtsK9V86qnTm4BXHFMhtv8UEcUFoTfodKxpfGhP4SCf9y,1710847859,2024-03-19T11:30:59,0.000025,,,,,,,Solana,SOL,H9BHPb3w9nd1xoqm9z7sDcRM6XfR4fVkSuD3Bft8qsHE,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,10
SolTransfer,2zkukrtEnm4Ve4uXneLT5XLRi4YWmGjbAWXCbemiTSv1heEW7Sn75xkhvLNqu8JEiDddPjpcUkdsiq9VyhN3un2K,1710847011,2024-03-19T11:16:51,0.0000052,,,,,,,Solana,SOL,GwxjWbjuMqoneriwBUBKWYEgyVcaXEbH9ZX8iBq98jaj,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.5
SolTransfer,2oQBsPp4bHzpuT1hVcdFKT7CHrb61hNMuSnLH5v4bFPZ9119ShuzNZSZLhT88B86ZsjcCZYoktK7D5KiNmnhborD,1710846602,2024-03-19T11:10:02,0.0000052,,,,,,,Solana,SOL,6cjStK86AoaxPphZZLg9NbAgUupKPfsZaDzuYAZwnurm,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,2Na3cFuAhVBbxLbJppkLRcswLBukjbBRCb6gDfUieUnXb1SiMS9SEejcR7F5UdX38oimv8dkXqPdSA8ogaDMg9BE,1710846394,2024-03-19T11:06:34,0.000025,,,,,,,Solana,SOL,8LJd27TGAKFE9AT6KV1NwKV614eqxzfKjrDJeJHSZDRh,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,3N4PUhj4qRLk1NVwaroi5XumLRs8WsfiYi1pzR4TRE9PsXbgkErV4LHfEtC5zTtGtDTK82bEKKfKR9P1ngY1pWTY,1710846302,2024-03-19T11:05:02,0.000025,,,,,,,Solana,SOL,GKkXNpqtLc1CQ5bifW3kGSSg5FrZ7i3kpuPatjscokrQ,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.930931781
SolTransfer,5fUvb49hqTKcZ2Y3wkXaRAg4fhrz5RY7T1mxtr9X7yxA8BEKuS2VE4kc2ZSxv6HJ31F8CkyyXPGzkJp9F38rhkNB,1710845883,2024-03-19T10:58:03,0.000025,,,,,,,Solana,SOL,7Cr99dw8oQcnYckWg9FBqAmxPat9YHUX6eyRBWwNTbL2,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.8
SolTransfer,aaqqfXMFmXygLAuscLCdcSTy1jQ8NViot5UbJjSTTNFE8P5owoYkTfoXvbx2SHY2PL5tWzKd6a2akjZ3jSW64JB,1710845551,2024-03-19T10:52:31,0.000025,,,,,,,Solana,SOL,F92j8FV4oZXTNThHZ2XS9MvbGMFWGaTVjhwtaU4yAWrm,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.02
SolTransfer,4NcKy5b6ThHHM9BxDXTySQVzNQ3jGXD2WPsbDSwpihdkkLw6DeHwq8MTNYAGNnCaJtH3yEQqLqCUr1eFQVHJFZHZ,1710845481,2024-03-19T10:51:21,0.000025,,,,,,,Solana,SOL,q6w3MWG4BmYqF2jDXVx46cUJesJZMASa8Tf8W7Pk7kA,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,2a6foGFpXQac6V34iPb9s5q5NWiGbZd1zL2sGgbcKHTv3zij7oGq3VQjdWytTr25mApb6juYYeBrqnfonxZ1XaR9,1710845415,2024-03-19T10:50:15,0.000025,,,,,,,Solana,SOL,52UJbJ6JidpehxGwgnEz6zB9NUUZ91i5NKTL9xhwSkAC,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.099975
SolTransfer,4rRmaFJGwunbo2huLigN3SNJTpHniDcE9YUVdqJWHdUTiNnaTpkDDcevAtwxv1bAZKHedzxP3Ax9Ce3Z2kNacVvs,1710845361,2024-03-19T10:49:21,0.000025,,,,,,,Solana,SOL,H9BHPb3w9nd1xoqm9z7sDcRM6XfR4fVkSuD3Bft8qsHE,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,23
SolTransfer,3J3hMxwe2aouCgxyvmtSd1pLyiniSf9a7VvskWw1Bp979TrjZnPj4qvp7CMvpew2FRmwgRuizyEjcyNfWPJnZ1op,1710845290,2024-03-19T10:48:10,0.000025,,,,,,,Solana,SOL,DF19jAhEdvMymk7oexR6E6uiRGXmDfZqkrTmaSJfDhvz,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.06312
SolTransfer,26y3e23MpRwmDwADMn4KZjoTKUSsSaZ7FBbVKi4h9k9zawKJhmvYmnGrPWbJW4GRL9ddesrZrHLy6RzkPKXPfL4Y,1710845261,2024-03-19T10:47:41,0.000025,,,,,,,Solana,SOL,7irqxxLxLWttAwFge9F3nCBLQAXAYRFbEg8EaZHt3Bar,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,o37z2aYTFdEzKYgZdhT6K9spabN9GzVvifwLxUGTpcs2MHSrB1ajxY5ZCGZKjSWdfm1Tw7mDgwxuhR4EcYUW5CY,1710844701,2024-03-19T10:38:21,0.000197,,,,,,,Solana,SOL,Ej43T3Wt82QEzRnu2xHxqdve5xjobQKor4VZDHBBMyKq,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.014
SolTransfer,57Uw5drYAQK3xth1Zmxo9ovf7kcs9pkgXoJ9cf28yRhjzVr2AMzafrmTA1Z1E6HtkYt1KCqmweyvPhKFjqXwZDQ9,1710844671,2024-03-19T10:37:51,0.000005,,,,,,,Solana,SOL,9sq1DZVykRiZ8Z1kqMBY5ZifFHdq6TCHfSy5dt7gszck,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.1
SolTransfer,2Re9Hkuz7qzeLgRKicfTgvHhGvkRVSUvuLKDwwiG3hKMUAMVnoV7SFVvJKZSGnw7XyG6qvPp7nqLeKUQ6NiWKiw2,1710844663,2024-03-19T10:37:43,0.000005,,,,,,,Solana,SOL,88auCmq7J9Ff56hwH6j5GAHNt7TS8jycMXYiB9Gm58VZ,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.5
SolTransfer,uJMzXunTRFzhF2hBNfMKF2kce32kgGYRhCf8Lj1SJ7pHV1z2DE9oVvW4zZ1FwhXzkNzm89K47Fi1y3U9YKV5f2U,1710844466,2024-03-19T10:34:26,0.000025,,,,,,,Solana,SOL,Ad9AbZZC78UDqRw3UonMVNaq7BCzPbww2dwg3XDCGvwy,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5iCokjveUqkpVUGhx4LUpzhpxxb8MvXnjyVnyvdStNrTq57ox552npgNgkPj8bPPZmEsZ1kRTMH96u6g1mH7ufUP,1710844434,2024-03-19T10:33:54,0.000005,,,,,,,Solana,SOL,8dvosmChEygte6n6BDTCszAFvjPnBFKjXLcS9z6rwBVk,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.01
SolTransfer,5gNiwN6F3ADjSshUXefWWgMaZdekUzw7zj9x1Gckiwg9cVSU8vN9XMLhPtyGAKjAvVYu6HT5L2957DrLkh6SvunK,1710844384,2024-03-19T10:33:04,0.000025,,,,,,,Solana,SOL,EbMmCNFfCaudMsmnvz11MHMa4BaTKzcYSXnbFwEp37FE,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2WbiBH9uSM5vN2qdfpzRoUuz12VzhWDvaTZRhqj3HUaKcUbCTeggP1ghj8oLf7TpmqMWC9zHP5Ups4SY3CvY2otF,1710844348,2024-03-19T10:32:28,0.000025,,,,,,,Solana,SOL,6XHQ9y1KW889YXmiorehTQguMciaRF1DTRxabEyGsF9P,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.0001
SolTransfer,4tMgYKWjUmxUXkG29jx5aumDFGbiXEdURcZC3Y6sG5uT3FFPdZu8NJYKuL2ioGQUvmj4Q51grWpDCYo6vvMALbir,1710844300,2024-03-19T10:31:40,0.000005,,,,,,,Solana,SOL,CZ1PNNVqMSLygqB2Bh9iD5x2Ke5Yhp5xpXvAVkux33G,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4r3NmqqSeWcBy5xjSTxvMR1C7UodKZuaraa8FRU6eou5GtKeUBUj8jtC6BGzj6JXmzWfLdAbdyizNUPZr5EFPHHw,1710844299,2024-03-19T10:31:39,0.000005,,,,,,,Solana,SOL,BXDEfk9exUozTAkZq79xjQon3eDxKsLMz3ZSR3QN7hhE,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.1
SolTransfer,2gGmzhgr8RJ4YzeMRsFbTQTeVKPgWDxwX9peRnFHM2Eh4BY21h68vNZN592RzxaJ7L7cwerFm46WwPSTvR8MDu4J,1710844297,2024-03-19T10:31:37,0.000054,,,,,,,Solana,SOL,HUXXqD2QTeZ3GWKKShWLHhLhB68c21mRY6cwrP5s6eWX,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.0001
SolTransfer,5wDQoNY8cCfwWRboSeYoPSTCPrsDvbTCS4Gmutac6vNvMUfhLt4KhEQPJgLdpF3HnvgiaGZAaqxiU3VnfVWgPCRA,1710844251,2024-03-19T10:30:51,0.000005,,,,,,,Solana,SOL,EZhSR1BTs2DFRJbA6Xr7vs4g9oy6kEv2AXdz14HtPKRU,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.1
SolTransfer,5C64PyioAxyEF2rKDE5JQcasmJrSpinyV5sw2wKnoxHg5xtx9rx8KifSrJTZQtHy9gF8SR3yrJMpRqg1R1uGXmWe,1710844161,2024-03-19T10:29:21,0.000054,,,,,,,Solana,SOL,Ey9WpUEKaBRxBPQdRCMuNRKjfd5gTSbMH4yaqX9U1xPu,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.001
SolTransfer,3JKPE2yHGXbqkdxnENhHS6ZjV3PvioMUKTcj65uAYrnygGv1ajaKG9jQzXkDWP5hFo7qcxf4nzM5KsTj3XmxDru8,1710844044,2024-03-19T10:27:24,0.000005,,,,,,,Solana,SOL,4a5Kp4Z5qcXh9oT4eJUV67LsCdvXVWT2Rbyc8gBCrzpy,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,10
SolTransfer,5t3REHPfEddCGw2uZqAYSdT8oyFdKUgUvZsZiPHfxXGTCc8yK2yMx9fL8h85oCZRPNnHJuFtZukRqcmpQWEGhjvF,1710844028,2024-03-19T10:27:08,0.000005,,,,,,,Solana,SOL,6qe4WFFHVktgy1y6d5NZwSSDn9Gzc5wq55A4JKb3eRbz,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.1
SolTransfer,cebPev5Ec44KDG3D6MB1s74BmhNYjXfixCVHtBunt55FBNHHQHcpycf6uD9g3ECttPmFDeXJsxSgrsNFYg2wDS9,1710843969,2024-03-19T10:26:09,0.000025,,,,,,,Solana,SOL,31rMgTgjr1NTyPsWtKe5BduSTWQq44AZTbnH8pkSPgUV,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,52c2361M2Qba6E353nSG4N299TAJedbb34wxXkeGNZgg9HR3z7Pz4s1cL9zaaN4k2Ha4r3tXjTqD7uDj4QBNwhvh,1710843955,2024-03-19T10:25:55,0.000025,,,,,,,Solana,SOL,53ocX8H9wo47RmnoARavHkjnKNSdmGYuVqrgy5iWWhhM,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.25
SolTransfer,2rXVDqiQSRooNJmT2nprH3Fry7ZspARNv67UCFThEJTvaHSkBoLkkPqGVwAdmZdgx8WKMqFowsXJ2z4kMzPaek1k,1710843885,2024-03-19T10:24:45,0.000005,,,,,,,Solana,SOL,32BjPRiM7vmkJThT8Q4E4vaemsRJN93MYW8UVY3xbxhG,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,58wiLtVqsGEP4k1Hc77fc72jmx7LWVeFpQZmM9nFtwBchTSAjLgNX2Jfg2M1LobQ3DeyXeTYYA4yRHmR7fSX7bwL,1710843853,2024-03-19T10:24:13,0.000005,,,,,,,Solana,SOL,7tgYxKMwuo2751JzJt9wu8q9JmihpnpqbkPm2SXmjWgH,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.608291
SolTransfer,5TdTRUvfMtabra2KekMVvXJAN8US61SRzkeHZjfnvRo4hnBPSGJiaxT1pypDVYkkTNym3MDZ5RpdqMuaALoZcLJ9,1710843784,2024-03-19T10:23:04,0.000025,,,,,,,Solana,SOL,Evz26MP5wg59WtUNzuZzKht4j4dkRjVHjsPDcfGV17ev,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.00002
SolTransfer,5ZTBydhzkKQMTofzKJKcUR3Qhh59D7ZKtZh9LbfgzXtybHeR3h1V4rSKWDQ5m9T1fDUvVG3Rc35pA1j1hMT1iExU,1710843742,2024-03-19T10:22:22,0.000054,,,,,,,Solana,SOL,5c9fQRsgFrCnFCtZ4TAQFYmFrMZSrfkNRvttAUoqcKkW,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.1
SolTransfer,3eg1kRYBNNButJFE73m43pZRJ59HBA4zY74noxFCuW7QxmSpkEA3Srgz9ffVEceTUc3XgQjVrjaLQ552bvLHZWDU,1710843721,2024-03-19T10:22:01,0.000025,,,,,,,Solana,SOL,FSCMpbc7tPHeoZSA3u9EohbVK2akAbFuLxradKe95syh,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
